length,dia,pre,mass,quality,enthalpy,temp,outcome
0.00801,1,9810,2000,0.127,345,243.5,2040
0.00801,1,9810,2000,0.14,311,250.63,1970
0.00801,1,9810,2000,0.168,222,268.78,1780
0.00801,1,9810,2000,0.183,170,278.98,1650
0.00801,1,9810,2000,0.21,133,286.03,1650
0.008,0.99,9810,2014,0.042,1037,84.8,4410
0.008,0.99,9810,2014,0.062,961,102.94,4200
0.008,0.99,9810,2014,0.077,877,122.9,3940
0.008,0.99,9810,2002,0.101,700,164.39,3340
0.008,0.99,9810,2014,0.113,639,178.45,3170
0.008,0.99,9810,2014,0.106,572,193.71,2920
0.008,0.99,9810,2019,0.131,522,204.95,2870
0.00809,1,9810,1969,0.143,444,222.21,2520
0.00809,1,9810,1969,0.175,373,237.55,2400
0.00809,1,9810,1964,0.192,316,249.59,2260
0.00809,1,9810,1969,0.236,191,274.9,2010
0.00809,1,9810,1964,0.262,117,289.02,1850
0.00809,1,9810,1969,0.283,57,299.87,1720
0.00799,1,9810,2002,0.063,791,143.17,3470
0.00799,1,9810,2002,0.085,705,163.23,3240
0.00799,1,9810,2002,0.095,661,173.4,3120
0.00799,1,9810,2008,0.104,616,183.71,3000
0.00799,1,9810,2008,0.116,572,193.71,2890
0.00799,1,9810,2002,0.122,526,204.06,2730
0.00799,1,9810,2002,0.132,481,214.07,2610
0.00799,1,9810,2002,0.145,434,224.39,2490
0.00799,1,9810,2002,0.163,387,234.56,2410
0.00799,1,9810,2002,0.184,340,244.55,2330
0.00799,1,9810,2002,0.187,291,254.78,2150
0.00799,1,9810,1997,0.205,242,264.77,2050
0.00799,1,9810,2002,0.222,191,274.9,1950
0.00799,1,9810,2002,0.234,139,284.9,1800
0.008,1,9810,2007,0.074,778,146.22,3480
0.008,1,9810,2018,0.076,744,154.16,3380
0.008,1,9810,2046,0.085,718,160.22,3360
0.008,1,9900,2029,0.097,704,164.36,3330
0.008,1,9810,2018,0.119,616,183.71,3100
0.008,1,9900,1941,0.149,571,194.81,2940
0.008,1,9810,2029,0.156,439,223.3,2600
0.008,1,9810,1946,0.177,420,227.43,2540
0.008,1,9900,1919,0.204,387,235.39,2500
0.008,1,9810,2018,0.181,359,240.53,2400
0.008,1,9900,1941,0.203,320,249.57,2270
0.008,1,9900,1941,0.222,281,257.64,2210
0.008,1,9810,1919,0.255,191,274.9,2020
0.008,1,9710,2018,0.286,47,300.84,1740
0.008,1,9810,2018,0.296,40,302.84,1740
0.008,1,9810,1998,0.074,739,155.33,3320
0.008,1,9810,2011,0.13,485,213.18,2660
0.008,1,9810,2003,0.17,416,228.3,2560
0.008,1,9810,1988,0.17,349,242.65,2300
0.008,1,9810,1988,0.19,282,256.63,2140
0.00785,1,9810,1981,0.109,647,176.62,3050
0.00785,1,9810,1981,0.132,554,197.77,2800
0.00785,1,9810,1975,0.158,476,215.17,2630
0.00785,1,9810,1981,0.257,79,295.96,1620
0.00775,1.008,10100,4000,0.004,457,222.09,3520
0.00775,1.008,10100,4000,0.022,381,238.51,3130
0.00796,1,9810,4000,-0.081,860,126.92,5950
0.00796,1,9810,4000,-0.059,713,161.38,5020
0.00796,1,9810,4000,-0.035,643,177.53,4720
0.00796,1,9810,4000,-0.022,545,199.8,4080
0.00796,1,9810,4000,0.029,345,243.5,3040
0.00796,1,9810,4000,0.045,257,261.74,2520
0.00796,1,9810,4000,0.081,144,283.95,2020
0.00801,1,9810,4000,-0.082,787,144.11,5360
0.00801,1,9810,4000,-0.068,726,158.36,5030
0.00801,1,9810,4000,-0.05,647,176.62,4590
0.00801,1,9810,4000,-0.043,599,187.59,4280
0.00801,1,9810,4000,-0.038,572,193.71,4120
0.00801,1,9810,4000,-0.038,549,198.9,3950
0.00801,1,9810,4000,-0.02,485,213.18,3630
0.00801,1,9810,4000,-0.016,448,221.33,3390
0.00801,1,9810,4000,0.007,364,239.47,2960
0.00801,1,9810,4000,0.02,272,258.68,2390
0.00801,1,9810,4000,0.055,201,272.94,2150
0.008,0.99,9810,4005,-0.08,872,124.08,6160
0.008,0.99,9810,3999,-0.062,813,138,5850
0.008,0.99,9810,3983,-0.054,774,147.15,5590
0.008,0.99,9810,3983,-0.037,713,161.38,5290
0.008,0.99,9810,3994,-0.03,670,171.32,5060
0.008,0.99,9810,3994,-0.023,634,179.6,4840
0.008,0.99,9810,3999,-0.008,581,191.67,4580
0.008,0.99,9810,3944,0.005,526,204.06,4230
0.008,0.99,9810,3999,0.022,462,218.26,3940
0.008,0.99,9810,3977,0.05,335,245.61,3200
0.008,0.99,9810,3955,0.061,286,255.81,2950
0.008,0.99,9810,3972,0.076,227,267.78,2630
0.008,0.99,9810,3983,0.088,176,277.82,2360
0.00785,1,9810,4014,-0.059,722,159.29,4990
0.00785,1,9810,3997,-0.021,612,184.63,4510
0.00785,1,9810,3986,0.032,434,224.39,3700
0.00785,1,9900,3946,0.086,190,275.87,2340
0.00775,1.008,13440,500,0.281,1293,58.43,1530
0.00775,1.008,13530,500,0.289,1200,81.61,1450
0.00775,1.008,13240,500,0.331,1105,101.66,1410
0.00775,1.008,13730,500,0.303,1107,105.71,1370
0.00775,1.008,13830,500,0.305,984,135.83,1250
0.00775,1.008,13830,500,0.324,880,160.23,1170
0.00775,1.008,13630,500,0.43,695,200.91,1110
0.00801,1,13730,500,0.412,1258,69.54,1690
0.00801,1,13730,500,0.442,993,132.79,1460
0.00801,1,13730,500,0.462,890,156.99,1380
0.00801,1,13730,500,0.464,621,218.31,1120
0.00801,1,13730,500,0.502,518,240.73,1060
0.00801,1,13730,500,0.479,503,243.93,1020
0.00801,1.002,13730,501,0.311,1191,85.62,1520
0.00801,1.002,13730,501,0.318,1048,119.76,1380
0.00801,1.002,13730,501,0.361,972,137.75,1360
0.00801,1.002,13730,501,0.392,903,153.95,1330
0.00801,1.002,13730,501,0.383,846,167.23,1260
0.00801,1.002,13730,501,0.415,780,182.46,1220
0.00801,1.002,13730,501,0.43,708,198.85,1170
0.00801,1.002,13730,501,0.439,639,214.32,1110
0.00801,1.002,13630,501,0.42,571,228.43,1030
0.00801,1.002,13730,501,0.445,503,243.93,980
0.00801,1.002,13730,501,0.445,435,258.21,920
0.00801,1.002,13730,501,0.497,276,289.79,820
0.008,1,13730,500,0.383,972,137.75,1380
0.008,1,13730,500,0.419,842,168.16,1290
0.008,1,13730,500,0.46,681,204.93,1170
0.008,1,13730,501,0.483,575,228.41,1100
0.008,1,13730,500,0.495,518,240.73,1050
0.008,1,13730,501,0.521,426,260.07,990
0.008,1,13730,501,0.53,355,274.45,930
0.008,1,13730,501,0.563,238,296.88,850
0.008,1,13730,509,0.575,187,306.04,830
0.008,1,13730,501,0.618,164,310.03,840
0.00775,1.008,13730,1000,0.195,607,221.4,1570
0.00801,1,13730,1000,0.001,1334,51.25,2640
0.00801,1,13730,1000,0.096,863,163.28,1920
0.00801,1,13730,1000,0.092,730,193.87,1640
0.00801,1,13730,1000,0.133,612,220.3,1500
0.00801,1,13730,1000,0.203,532,237.73,1500
0.00801,1,13730,1000,0.218,455,254.05,1380
0.00801,1,13730,1000,0.228,411,263.15,1320
0.00801,1,13730,1000,0.22,370,271.46,1220
0.00801,1,13730,1000,0.261,308,283.67,1190
0.00801,1.002,13730,998,0.042,1225,77.47,2510
0.00801,1.002,13630,998,0.173,789,179.5,1940
0.00801,1.002,13630,1003,0.167,718,195.71,1800
0.00801,1.002,13730,998,0.23,503,243.93,1500
0.00801,1.002,13630,992,0.266,371,270.46,1320
0.00801,1.002,13730,998,0.309,216,300.88,1110
0.00801,1.002,13730,1003,0.323,98,320.91,910
0.00799,1,13730,1001,0.146,929,147.86,2210
0.00799,1,13730,1001,0.187,730,193.87,1950
0.00799,1,13730,1001,0.252,593,224.47,1730
0.00799,1,13730,1001,0.26,546,234.71,1660
0.00799,1,13730,1001,0.3,401,265.19,1460
0.008,1,13730,980,0.17,753,188.63,1830
0.008,1,13730,980,0.227,593,224.47,1640
0.008,1,13730,980,0.245,537,236.65,1560
0.008,1,13730,980,0.281,421,261.1,1430
0.008,1,13730,980,0.344,233,297.79,1190
0.008,1,13730,973,0.38,153,311.91,1120
0.008,1,13730,983,0.385,111,318.84,1050
0.00785,1,13730,1032,0.091,972,137.75,2150
0.00785,1,13730,1032,0.179,797,178.55,2000
0.00785,1,13730,1049,0.179,717,196.82,1860
0.00785,1,13630,1060,0.206,542,234.73,1600
0.00785,1,13630,1060,0.262,361,272.47,1340
0.00785,1,13630,1060,0.298,256,292.8,1210
0.00785,1,13730,1054,0.35,123,316.89,1060
0.00775,1.008,13730,2000,-0.041,868,162.12,3130
0.00775,1.008,13730,2000,0.057,551,233.63,2350
0.00775,1.008,13530,2000,0.092,408,262.15,1960
0.00796,1,13730,2000,-0.14,1204,82.5,4170
0.00796,1,13730,2000,-0.065,1035,122.84,3820
0.00796,1,13730,2000,-0.064,959,140.81,3520
0.00796,1,13730,2000,-0.052,890,156.99,3290
0.00796,1,13730,2000,-0.015,780,182.46,3010
0.00796,1,13730,2000,-0.004,694,202.01,2780
0.00796,1,13730,2000,0.028,593,224.47,2480
0.00796,1,13730,2000,0.082,426,260.07,2070
0.00796,1,13730,2000,0.108,319,281.54,1760
0.00796,1,13730,2000,0.133,221,299.98,1490
0.00801,1,13730,2000,-0.198,1275,65.45,4210
0.00801,1,13730,2000,-0.197,1225,77.47,4010
0.00801,1,13730,2000,-0.163,1107,105.71,3690
0.00801,1,13730,2000,-0.13,984,134.91,3340
0.00801,1,13730,2000,-0.046,780,182.46,2890
0.00801,1,13730,2000,-0.036,639,214.32,2380
0.00801,1,13730,2000,-0.04,612,220.3,2250
0.00801,1,13730,2000,-0.004,494,245.84,1950
0.00801,1,13730,2000,0.017,445,256.14,1880
0.00801,1,13730,2000,0.046,355,274.45,1630
0.008,0.99,13730,2008,-0.137,1166,91.61,4100
0.008,0.99,13730,2008,-0.112,1103,106.66,3950
0.008,0.99,13730,2002,-0.099,1048,119.76,3770
0.008,0.99,13730,2008,-0.07,989,133.73,3670
0.008,0.99,13730,2008,-0.06,933,146.92,3500
0.008,0.99,13730,2008,-0.045,868,162.12,3300
0.008,0.99,13730,2008,-0.031,815,174.4,3160
0.008,0.99,13730,2014,0.012,694,202.01,2860
0.008,0.99,13730,2008,0.023,616,219.41,2590
0.008,0.99,13730,2008,0.116,313,282.7,1800
0.008,0.99,13730,2014,0.146,238,296.88,1640
0.008,0.99,13730,2014,0.164,170,309,1450
0.008,0.99,13730,2008,0.197,98,320.91,1290
0.00799,1,13730,2002,-0.03,950,142.93,3640
0.00799,1,13730,2008,-0.028,907,153.02,3490
0.00799,1,13730,2008,0.032,730,193.87,2960
0.00799,1,13730,2008,0.076,593,224.47,2610
0.00799,1,13730,2008,0.086,551,233.63,2470
0.00799,1,13730,2013,0.087,450,255.1,2190
0.00799,1,13730,2008,0.102,401,265.19,2050
0.00799,1,13730,2008,0.119,350,275.45,1940
0.00799,1,13730,2008,0.14,298,285.6,1820
0.00799,1,13730,2008,0.151,244,295.77,1660
0.00799,1,13730,1986,0.164,187,306.04,1480
0.008,1,13730,2007,-0.081,980,135.86,3540
0.008,1,13730,2007,-0.07,920,149.97,3340
0.008,1,13730,2018,-0.053,877,160.02,3270
0.008,1,13730,2007,-0.061,824,172.33,3020
0.008,1,13730,2029,-0.035,806,176.48,3080
0.008,1,13730,2018,-0.012,748,189.77,2950
0.008,1,13730,2007,0.046,560,231.68,2450
0.008,1,13730,2007,0.061,489,246.9,2230
0.008,1,13730,2003,0.098,391,267.23,2000
0.008,1,13730,2018,0.104,355,274.45,1900
0.008,1,13730,2007,0.138,265,291.86,1690
0.008,1,13730,2007,0.149,210,301.96,1510
0.008,1,13730,2018,0.192,117,317.87,1340
0.008,1,13730,2007,0.202,92,321.85,1260
0.008,1,13730,1999,-0.12,1170,90.65,4100
0.008,1,13630,2004,-0.067,993,131.87,3660
0.008,1,13730,1997,-0.053,963,139.87,3590
0.008,1,13630,1999,-0.042,925,147.89,3490
0.008,1,13440,2010,-0.04,887,155.06,3360
0.00785,1,13730,1983,-0.043,885,158.16,3230
0.00785,1,13730,1983,-0.024,802,177.4,2990
0.00785,1,13730,1971,0.028,699,200.88,2810
0.00785,1,13730,1971,0.113,345,276.44,1810
0.00785,1,13730,1983,0.138,238,296.88,1530
0.00785,1,13730,2006,0.169,117,317.87,1230
0.00796,1,13730,4000,-0.235,1225,77.47,7700
0.00796,1,13730,4000,-0.19,1061,116.67,6770
0.00796,1,13730,4000,-0.152,976,136.8,6400
0.00796,1,13730,4000,-0.136,885,158.16,5850
0.00796,1,13730,4000,-0.116,797,178.55,5340
0.00796,1,13730,4000,-0.078,717,196.82,5000
0.00796,1,13730,4000,-0.062,621,218.31,4400
0.00796,1,13730,4000,-0.025,513,241.8,3890
0.00796,1,13730,4000,0.036,313,282.7,2890
0.00801,1,13730,4000,-0.186,941,145.04,5850
0.00801,1,13730,4000,-0.147,806,176.48,5120
0.00801,1,13730,4000,-0.127,762,186.58,4940
0.00801,1,13730,4000,-0.124,726,194.78,4680
0.008,0.99,13630,3988,-0.105,838,168.19,5790
0.008,0.99,13730,3988,-0.065,708,198.85,5100
0.008,0.99,13730,3988,-0.055,658,210.09,4800
0.008,0.99,13730,3988,0.039,334,278.61,3150
0.008,0.99,13730,3933,0.085,210,301.96,2440
0.00775,1.008,17650,500,0.117,1015,163.85,1060
0.00775,1.008,17650,500,0.13,962,176.16,1020
0.00801,1,17650,500,0.158,1136,135.41,1250
0.00801,1,17650,500,0.139,1028,160.81,1130
0.00801,1,17650,500,0.165,998,167.81,1120
0.00801,1,17650,500,0.319,650,245.89,910
0.00801,1,17650,500,0.397,516,273.78,840
0.00801,1,17650,500,0.384,501,276.8,820
0.00801,1,17650,500,0.475,321,310.87,710
0.00801,1.002,17750,501,0.07,1242,111.21,1290
0.00801,1.002,17650,501,0.089,1179,125.22,1240
0.00801,1.002,17650,498,0.159,1041,157.77,1150
0.00801,1.002,17550,501,0.162,949,178.2,1070
0.00801,1.002,17650,501,0.216,878,195.44,1040
0.00801,1.002,17650,501,0.226,786,216.17,960
0.00801,1.002,17550,501,0.287,651,244.78,880
0.00801,1.002,17650,498,0.32,480,280.98,740
0.00801,1.002,17650,498,0.385,405,295.5,720
0.00801,1.002,17650,501,0.386,326,309.99,650
0.008,1,17650,500,0.143,1221,115.22,1330
0.008,1,17650,500,0.182,1132,136.36,1270
0.008,1,17650,502,0.245,980,171.99,1170
0.008,1,17650,500,0.271,909,188.36,1120
0.008,1,17650,500,0.301,698,235.54,940
0.008,1,17650,500,0.428,338,307.85,690
0.00775,1.008,17650,1000,-0.071,989,169.9,1770
0.00775,1.008,17650,1000,-0.016,837,204.73,1570
0.00801,1,17650,1000,-0.258,1343,86.02,2240
0.00801,1,17650,1000,-0.247,1381,76.89,2330
0.00801,1,17650,1000,-0.255,1268,104,2100
0.00801,1,17650,1000,-0.198,1204,119.27,2050
0.00801,1,17650,1000,-0.021,819,208.78,1590
0.00801,1,17650,1000,0.035,669,241.81,1390
0.00801,1,17650,1000,0.087,511,274.79,1170
0.00801,1,17650,1000,0.133,438,289.2,1100
0.00801,1,17650,1000,0.144,372,301.67,990
0.00801,1,17650,1000,0.186,261,321.15,850
0.00801,1,17650,1000,0.191,248,323.28,830
0.008,0.99,17650,1007,-0.229,1170,127.35,1980
0.008,0.99,17650,1007,-0.144,1028,160.81,1840
0.008,0.99,17550,1007,-0.08,918,185.33,1730
0.008,0.99,17650,1007,0.098,475,281.97,1140
0.008,0.99,17650,1001,0.201,315,311.93,990
0.008,0.99,17650,1007,0.212,261,321.15,900
0.008,1,17650,979,-0.17,1093,145.56,1850
0.008,1,17650,982,-0.14,1033,159.65,1790
0.008,1,17650,982,-0.1,945,180.08,1680
0.008,1,17650,979,-0.05,869,197.48,1600
0.008,1,17650,979,0,768,220.17,1490
0.008,1,17650,979,0.078,601,256.27,1300
0.008,1,17650,975,0.174,400,296.45,1070
0.008,1,17650,975,0.222,297,315.06,960
0.008,1,17650,979,0.244,248,323.28,900
0.008,1,17650,982,0.306,165,336.07,840
0.00775,1.008,17460,2000,-0.051,699,233.59,2520
0.00775,1.008,17650,2000,-0.042,645,246.96,2350
0.00775,1.008,17460,2000,-0.006,564,262.32,2150
0.008,1,17650,2000,-0.445,1293,98.01,3710
0.008,1,17650,2000,-0.417,1230,113.07,3570
0.008,1,17650,2000,0.059,496,277.8,2210
0.00796,1,17650,2000,-0.36,1377,77.85,4340
0.00796,1,17650,2000,-0.306,1293,98.01,4130
0.00796,1,17650,2000,-0.263,1204,119.27,3920
0.00796,1,17650,2000,-0.204,1028,160.81,3410
0.00796,1,17650,2000,-0.184,949,179.16,3320
0.00796,1,17650,2000,-0.051,735,227.46,2760
0.00796,1,17650,2000,-0.011,562,264.39,2210
0.00796,1,17650,2000,0.03,454,286.09,1930
0.00796,1,17650,2000,0.186,171,335.2,1340
0.00801,1,17650,2000,-0.434,1339,86.98,3910
0.00801,1,17650,2000,-0.407,1305,95.14,3860
0.00801,1,17650,2000,-0.426,1293,98.01,3730
0.00801,1,17650,2000,-0.378,1200,120.22,3520
0.00801,1,17650,2000,-0.385,1179,125.22,3430
0.00801,1,17650,2000,-0.348,1175,126.17,3530
0.00801,1,17650,2000,-0.361,1136,135.41,3340
0.00801,1,17650,2000,-0.192,768,220.17,2430
0.00801,1,17650,2000,-0.107,572,262.32,1950
0.00801,1,17650,2000,-0.052,432,290.36,1590
0.008,0.99,17650,2008,-0.372,1322,91.06,4100
0.008,0.99,17650,2008,-0.243,1093,145.56,3580
0.008,0.99,17650,2008,-0.222,1028,160.81,3400
0.008,0.99,17650,2008,-0.18,976,172.91,3300
0.008,0.99,17650,2008,-0.16,913,187.44,3150
0.008,0.99,17650,2014,-0.155,860,199.53,2960
0.008,0.99,17650,2008,-0.09,740,226.36,2670
0.008,0.99,17650,2008,-0.033,631,249.94,2450
0.008,0.99,17650,2008,0.004,542,268.5,2190
0.008,0.99,17650,2008,0.066,411,294.37,1920
0.008,0.99,17650,2008,0.094,332,308.92,1700
0.008,0.99,17650,2014,0.141,255,322.14,1550
0.008,0.99,17650,2014,0.173,185,333.13,1370
0.008,0.99,17650,2014,0.19,137,339.99,1240
0.008,1,17650,1997,-0.188,846,202.7,2750
0.008,1,17650,1997,-0.125,759,222.16,2620
0.008,1,17650,1997,-0.079,674,240.74,2420
0.008,1,17650,1997,-0.015,567,263.36,2210
0.008,1,17650,2000,0.028,475,281.97,2010
0.008,1,17650,2000,0.038,464,284.14,1990
0.008,1,17650,2000,0.093,338,307.85,1700
0.008,1,17650,2000,0.2,144,339.03,1270
0.008,1,17650,2000,0.234,101,344.7,1210
0.00785,1,17750,1993,0.012,546,268.55,2180
0.00785,1,17850,1987,0.079,341,308.87,1630
0.00785,1,17650,1970,0.148,217,328.24,1360
0.00796,1,17650,4000,-0.422,1213,117.13,6860
0.00796,1,17650,4000,-0.388,1123,138.49,6460
0.00796,1,17650,4000,-0.345,1028,160.81,5900
0.00796,1,17650,4000,-0.285,940,181.23,5620
0.00796,1,17650,4000,-0.162,679,239.66,4380
0.00796,1,17650,4000,-0.114,582,260.24,3890
0.00796,1,17650,4000,-0.055,475,281.97,3520
0.00801,1,17650,4000,-0.392,1041,157.77,5720
0.00801,1,17650,4000,-0.387,1006,165.94,5480
0.00801,1,17650,4000,-0.241,721,230.53,4180
0.00801,1,17650,4000,-0.146,501,276.8,3090
0.008,0.99,17650,3994,-0.296,954,178,5690
0.008,0.99,17550,3988,-0.25,878,194.48,5410
0.008,0.99,17550,3977,-0.218,814,208.97,5100
0.008,0.99,17650,3988,-0.179,735,227.46,4730
0.008,0.99,17650,3994,-0.145,664,242.89,4420
0.008,0.99,17550,3988,-0.102,587,258.32,4080
0.008,0.99,17550,3977,-0.016,423,291.26,3370
0.008,0.99,17650,3944,0.011,355,304.78,2960
0.00801,3,6860,500,0.936,576,161.22,662
0.00801,3,6860,500,0.962,514,175.51,656
0.00801,3,6860,500,0.952,439,192.57,625
0.00801,3,6860,500,0.962,384,204.9,613
0.00801,3,6860,500,0.958,302,222.95,584
0.00801,3,6860,500,0.947,260,232.02,564
0.00801,3,6860,500,0.961,231,238.2,562
0.00801,3,6860,500,0.949,222,240.1,552
0.00801,3,6860,500,0.959,144,256.3,533
0.00801,3,6770,501,0.899,961,69.07,778
0.00801,3,6770,505,0.882,919,79.13,760
0.00801,3,6860,501,0.895,874,90.98,743
0.00801,3,6770,501,0.893,806,106.07,725
0.00801,3,6860,501,0.894,735,124,699
0.00801,3,6860,501,0.925,666,140.24,689
0.00801,3,6860,501,0.918,610,153.32,665
0.00801,3,6860,497,0.952,563,164.23,664
0.00801,3,6860,505,0.897,505,177.57,627
0.00801,3,6860,501,0.916,389,203.79,591
0.00801,3,6770,501,0.912,320,218,570
0.00801,3,6860,504,0.905,241,236.08,542
0.00801,3,6860,501,0.911,110,263.18,498
0.008,3,6860,500,0.964,747,121.16,736
0.008,3,6860,500,0.974,636,147.26,703
0.008,3,6860,500,0.958,545,168.38,664
0.008,3,6860,500,0.981,452,189.63,645
0.008,3,6860,500,0.976,371,207.79,617
0.008,3,6860,500,0.935,207,243.26,541
0.00801,3,6860,1000,0.678,949,73.06,1313
0.00801,3,6860,1000,0.679,709,130.13,1154
0.00801,3,6860,1000,0.657,619,151.23,1073
0.00801,3,6860,1000,0.667,567,163.3,1052
0.00801,3,6860,1000,0.658,474,184.64,978
0.00801,3,6860,1000,0.665,352,212,905
0.00801,3,6860,1000,0.683,288,225.99,880
0.00801,3,6860,1000,0.69,255,233.09,865
0.00801,3,6860,1000,0.687,212,242.21,835
0.00801,3,6860,1000,0.701,188,247.23,833
0.00801,3,6860,1000,0.697,178,249.31,823
0.00803,3,6860,1005,0.715,878,90.03,1311
0.00803,3,6860,997,0.727,794,110.02,1261
0.00803,3,6860,997,0.739,649,144.22,1175
0.00803,3,6860,997,0.734,505,177.57,1080
0.00803,3,6860,1005,0.722,352,212,973
0.00803,3,6860,997,0.739,288,225.99,938
0.00803,3,6860,997,0.736,212,242.21,888
0.00803,3,6860,1005,0.732,149,255.28,843
0.00803,3,6860,1005,0.738,59,273.24,789
0.00799,3,6860,996,0.714,692,134.13,1175
0.00799,3,6860,1001,0.708,649,144.22,1146
0.00799,3,6860,1001,0.725,567,163.3,1109
0.00799,3,6860,1001,0.72,465,186.69,1036
0.00799,3,6860,996,0.739,339,214.86,967
0.00799,3,6860,996,0.745,241,236.08,910
0.00799,3,6860,1001,0.743,198,245.15,883
0.00799,3,6860,996,0.747,149,255.28,850
0.008,3,6860,995,0.744,343,213.98,981
0.008,3,6860,1003,0.75,207,243.26,895
0.008,3,6860,995,0.75,159,253.23,865
0.008,3,6860,1003,0.745,74,270.31,806
0.00781,3,6960,1050,0.761,917,81.93,1407
0.00781,3,6770,1105,0.71,704,130.21,1277
0.00781,3,6860,1114,0.72,623,150.3,1234
0.00781,3,6960,1114,0.703,471,186.49,1109
0.00781,3,6770,1091,0.734,343,212.95,1035
0.00781,3,6770,1076,0.75,149,254.32,903
0.00782,3,6860,2000,0.389,701,132.01,1764
0.00796,3,6860,2000,0.363,1067,44.76,2159
0.00796,3,6860,2000,0.362,1008,58.92,2079
0.00796,3,6860,2000,0.387,819,104.08,1893
0.00796,3,6860,2000,0.396,743,122.11,1786
0.00796,3,6860,2000,0.399,683,136.25,1653
0.00796,3,6860,2000,0.393,563,164.23,1533
0.00796,3,6860,2000,0.412,488,181.45,1466
0.00796,3,6860,2000,0.41,380,205.79,1360
0.00796,3,6860,2000,0.409,302,222.95,1233
0.00801,3,6860,2000,0.374,874,90.98,1911
0.00801,3,6860,2000,0.362,832,100.99,1833
0.00801,3,6860,2000,0.389,773,115,1808
0.00801,3,6860,2000,0.389,688,135.07,1696
0.00801,3,6860,2000,0.377,632,148.2,1598
0.00801,3,6860,2000,0.379,593,157.28,1550
0.00801,3,6860,2000,0.401,541,169.31,1525
0.00801,3,6860,2000,0.389,519,174.36,1472
0.00801,3,6860,2000,0.392,452,189.63,1391
0.00801,3,6860,2000,0.397,384,204.9,1310
0.00801,3,6860,2000,0.404,283,227.07,1192
0.00801,3,6860,2000,0.399,222,240.1,1101
0.00801,3,6860,2000,0.414,90,267.16,956
0.00803,3,7060,1994,0.406,1023,57.76,2133
0.00803,3,7160,2001,0.429,868,96.04,1973
0.00803,3,7160,2005,0.431,809,110.08,1901
0.00803,3,7060,2005,0.434,673,140.99,1726
0.00803,3,7060,1994,0.453,621,153.14,1686
0.00803,3,7060,1992,0.447,560,167.28,1592
0.00803,3,7060,1994,0.444,503,180.36,1509
0.00803,3,7160,2001,0.459,285,229.95,1247
0.00803,3,6960,1968,0.455,90,268.19,975
0.00799,3,6860,2002,0.408,615,152.16,1640
0.00799,3,6860,2002,0.415,567,163.3,1591
0.00799,3,6860,1997,0.43,501,178.48,1531
0.00799,3,6860,1997,0.446,375,206.9,1398
0.00799,3,6860,2002,0.459,260,232.02,1275
0.00799,3,6860,1997,0.469,203,244.1,1215
0.00799,3,6860,2002,0.469,125,260.16,1115
0.008,3,6860,1995,0.44,439,192.57,1475
0.008,3,6860,2008,0.462,183,248.27,1180
0.00781,3,6860,1999,0.431,974,67.07,2110
0.00781,3,6860,2007,0.434,894,86.21,2020
0.00781,3,6860,2028,0.438,857,95.04,2000
0.00781,3,6860,1984,0.443,781,113.11,1869
0.00781,3,6860,1984,0.468,593,157.28,1675
0.00781,3,6770,1999,0.466,352,210.97,1379
0.00781,3,6860,1996,0.479,144,256.3,1132
0.00782,3,6960,4000,0.226,426,196.66,2103
0.00796,3,6860,4000,0.057,1075,42.84,3092
0.00796,3,6860,4000,0.095,907,83.1,2799
0.00796,3,6860,4000,0.098,853,95.99,2666
0.00796,3,6860,4000,0.115,764,117.14,2506
0.00796,3,6860,4000,0.177,541,169.31,2159
0.00796,3,6860,4000,0.249,384,204.9,2039
0.00796,3,6860,4000,0.26,144,256.3,1440
0.00796,3,6860,4000,0.259,105,264.18,1333
0.00801,3,6860,4000,0.216,389,203.79,1905
0.00801,3,6860,4000,0.283,236,237.14,1771
0.00801,3,6860,4000,0.297,178,249.31,1676
0.00801,3,6860,4000,0.301,154,254.26,1627
0.00801,3,6860,4000,0.307,115,262.17,1547
0.00801,3,6860,4008,0.249,447,190.76,2202
0.00801,3,6860,4008,0.283,283,227.07,1901
0.00801,3,6860,4008,0.287,231,238.2,1780
0.00801,3,6860,4015,0.296,164,252.2,1640
0.00801,3,6860,4019,0.297,144,256.3,1600
0.00801,3,6860,4019,0.31,110,263.18,1501
0.00799,3,6860,3999,0.326,198,245.15,1843
0.00799,3,6860,3982,0.341,105,264.18,1653
0.00781,3,6860,3890,0.195,730,125.18,2565
0.00781,3,6860,3974,0.199,636,147.26,2414
0.00781,3,6860,3960,0.232,554,166.31,2318
0.00781,3,6860,3951,0.258,461,187.59,2183
0.00781,3,6860,3983,0.27,375,206.9,2026
0.00781,3,6860,3951,0.296,283,227.07,1895
0.00781,3,6860,4015,0.307,178,249.31,1681
0.00781,3,6860,3991,0.325,69,271.29,1478
0.00801,3,9810,500,0.869,919,112.94,687
0.00801,3,9810,500,0.866,526,204.06,556
0.00801,3,9810,500,0.858,387,234.56,509
0.00801,3,9810,500,0.869,345,243.5,495
0.00801,3,9810,500,0.859,112,289.94,417
0.00801,3,9810,501,0.798,1045,82.88,702
0.00801,3,9810,501,0.794,982,97.94,678
0.00801,3,9810,501,0.784,919,112.94,650
0.00801,3,9810,501,0.76,800,141.06,601
0.00801,3,9810,501,0.76,731,157.19,580
0.00801,3,9810,497,0.78,656,174.55,559
0.00801,3,9810,501,0.802,563,195.75,544
0.00801,3,9810,501,0.784,504,208.97,515
0.00801,3,9810,501,0.819,222,268.78,440
